"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"8600000US76006","ZCTA5 76006","50077","null","2631","null",
"8600000US76008","ZCTA5 76008","137833","null","8688","null",
"8600000US76009","ZCTA5 76009","59103","null","5038","null",
"8600000US76010","ZCTA5 76010","38461","null","3209","null",
"8600000US76011","ZCTA5 76011","43350","null","3337","null",
"8600000US76012","ZCTA5 76012","70569","null","5788","null",
"8600000US76013","ZCTA5 76013","58887","null","3348","null",
"8600000US76014","ZCTA5 76014","53896","null","2119","null",
"8600000US76015","ZCTA5 76015","60986","null","4713","null",
"8600000US76016","ZCTA5 76016","94168","null","3957","null",
"8600000US76017","ZCTA5 76017","77109","null","4381","null",
"8600000US76018","ZCTA5 76018","73760","null","4443","null",
"8600000US76020","ZCTA5 76020","77359","null","6613","null",
"8600000US76021","ZCTA5 76021","75735","null","5297","null",
"8600000US76022","ZCTA5 76022","63782","null","6531","null",
"8600000US76023","ZCTA5 76023","66803","null","17154","null",
"8600000US76028","ZCTA5 76028","81439","null","4490","null",
"8600000US76031","ZCTA5 76031","57237","null","4945","null",
"8600000US76033","ZCTA5 76033","56883","null","3400","null",
"8600000US76034","ZCTA5 76034","171122","null","11387","null",
"8600000US76035","ZCTA5 76035","116250","null","38057","null",
"8600000US76036","ZCTA5 76036","78485","null","3430","null",
"8600000US76039","ZCTA5 76039","69745","null","3074","null",
"8600000US76040","ZCTA5 76040","61768","null","3909","null",
"8600000US76041","ZCTA5 76041","-","-","**","**",
"8600000US76043","ZCTA5 76043","63462","null","6512","null",
"8600000US76044","ZCTA5 76044","75317","null","10892","null",
"8600000US76048","ZCTA5 76048","54724","null","4858","null",
"8600000US76049","ZCTA5 76049","86396","null","3947","null",
"8600000US76050","ZCTA5 76050","67271","null","7938","null",
"8600000US76051","ZCTA5 76051","94212","null","7877","null",
"8600000US76052","ZCTA5 76052","118864","null","14478","null",
"8600000US76053","ZCTA5 76053","56563","null","4621","null",
"8600000US76054","ZCTA5 76054","100271","null","8425","null",
"8600000US76055","ZCTA5 76055","59444","null","12155","null",
"8600000US76058","ZCTA5 76058","57874","null","5603","null",
"8600000US76059","ZCTA5 76059","42148","null","3095","null",
"8600000US76060","ZCTA5 76060","89097","null","21232","null",
"8600000US76061","ZCTA5 76061","-","-","**","**",
"8600000US76063","ZCTA5 76063","99144","null","5242","null",
"8600000US76064","ZCTA5 76064","59741","null","11277","null",
"8600000US76065","ZCTA5 76065","96778","null","5380","null",
"8600000US76066","ZCTA5 76066","61801","null","30041","null",
"8600000US76067","ZCTA5 76067","55125","null","3372","null",
"8600000US76070","ZCTA5 76070","90703","null","35278","null",
"8600000US76071","ZCTA5 76071","64583","null","17093","null",
"8600000US76073","ZCTA5 76073","85710","null","20853","null",
"8600000US76077","ZCTA5 76077","-","-","**","**",
"8600000US76078","ZCTA5 76078","75579","null","11086","null",
"8600000US76082","ZCTA5 76082","73056","null","5799","null",
"8600000US76084","ZCTA5 76084","71375","null","11102","null",
"8600000US76085","ZCTA5 76085","75375","null","6129","null",
"8600000US76086","ZCTA5 76086","57762","null","7807","null",
"8600000US76087","ZCTA5 76087","92029","null","10689","null",
"8600000US76088","ZCTA5 76088","80893","null","14653","null",
"8600000US76092","ZCTA5 76092","224265","null","18802","null",
"8600000US76093","ZCTA5 76093","47123","null","13903","null",
"8600000US76102","ZCTA5 76102","73563","null","9241","null",
"8600000US76103","ZCTA5 76103","46196","null","3869","null",
"8600000US76104","ZCTA5 76104","35193","null","4668","null",
"8600000US76105","ZCTA5 76105","38436","null","5531","null",
"8600000US76106","ZCTA5 76106","44384","null","3371","null",
"8600000US76107","ZCTA5 76107","67844","null","5034","null",
"8600000US76108","ZCTA5 76108","70450","null","5751","null",
"8600000US76109","ZCTA5 76109","83203","null","9239","null",
"8600000US76110","ZCTA5 76110","56389","null","5049","null",
"8600000US76111","ZCTA5 76111","51742","null","6625","null",
"8600000US76112","ZCTA5 76112","46009","null","3826","null",
"8600000US76114","ZCTA5 76114","55090","null","3773","null",
"8600000US76115","ZCTA5 76115","39225","null","3221","null",
"8600000US76116","ZCTA5 76116","49174","null","5266","null",
"8600000US76117","ZCTA5 76117","47473","null","2847","null",
"8600000US76118","ZCTA5 76118","73542","null","10316","null",
"8600000US76119","ZCTA5 76119","39129","null","2265","null",
"8600000US76120","ZCTA5 76120","66786","null","11027","null",
"8600000US76123","ZCTA5 76123","84147","null","3525","null",
"8600000US76126","ZCTA5 76126","93125","null","9632","null",
"8600000US76127","ZCTA5 76127","88750","null","31316","null",
"8600000US76129","ZCTA5 76129","-","-","**","**",
"8600000US76131","ZCTA5 76131","92830","null","5676","null",
"8600000US76132","ZCTA5 76132","55330","null","2465","null",
"8600000US76133","ZCTA5 76133","62207","null","3330","null",
"8600000US76134","ZCTA5 76134","54835","null","5125","null",
"8600000US76135","ZCTA5 76135","66283","null","3984","null",
"8600000US76137","ZCTA5 76137","77961","null","5098","null",
"8600000US76140","ZCTA5 76140","56419","null","7133","null",
"8600000US76148","ZCTA5 76148","75926","null","4605","null",
"8600000US76155","ZCTA5 76155","62875","null","13256","null",
"8600000US76164","ZCTA5 76164","44257","null","6620","null",
"8600000US76177","ZCTA5 76177","99018","null","11525","null",
"8600000US76179","ZCTA5 76179","92773","null","7067","null",
"8600000US76180","ZCTA5 76180","62595","null","3814","null",
"8600000US76182","ZCTA5 76182","95657","null","6471","null",
"8600000US76201","ZCTA5 76201","32704","null","2523","null",
"8600000US76205","ZCTA5 76205","52101","null","9912","null",
"8600000US76207","ZCTA5 76207","74518","null","7014","null",
"8600000US76208","ZCTA5 76208","86735","null","10465","null",
"8600000US76209","ZCTA5 76209","59617","null","6478","null",
"8600000US76210","ZCTA5 76210","97070","null","3611","null",
"8600000US76225","ZCTA5 76225","62212","null","8313","null",
"8600000US76226","ZCTA5 76226","151554","null","18532","null",
"8600000US76227","ZCTA5 76227","102020","null","8746","null",
"8600000US76228","ZCTA5 76228","62159","null","18652","null",
"8600000US76230","ZCTA5 76230","62572","null","4912","null",
"8600000US76233","ZCTA5 76233","77235","null","11384","null",
"8600000US76234","ZCTA5 76234","69514","null","9639","null",
"8600000US76238","ZCTA5 76238","49167","null","25286","null",
"8600000US76239","ZCTA5 76239","60583","null","13458","null",
"8600000US76240","ZCTA5 76240","55975","null","4620","null",
"8600000US76244","ZCTA5 76244","108595","null","8309","null",
"8600000US76245","ZCTA5 76245","50903","null","22597","null",
"8600000US76247","ZCTA5 76247","93722","null","6451","null",
"8600000US76248","ZCTA5 76248","140982","null","8991","null",
"8600000US76249","ZCTA5 76249","82551","null","13446","null",
"8600000US76250","ZCTA5 76250","82875","null","26474","null",
"8600000US76251","ZCTA5 76251","53750","null","12884","null",
"8600000US76252","ZCTA5 76252","90903","null","11759","null",
"8600000US76253","ZCTA5 76253","54750","null","37392","null",
"8600000US76255","ZCTA5 76255","44725","null","5894","null",
"8600000US76258","ZCTA5 76258","66713","null","7727","null",
"8600000US76259","ZCTA5 76259","77847","null","9965","null",
"8600000US76261","ZCTA5 76261","67708","null","32608","null",
"8600000US76262","ZCTA5 76262","116663","null","6574","null",
"8600000US76263","ZCTA5 76263","-","-","**","**",
"8600000US76264","ZCTA5 76264","57308","null","28475","null",
"8600000US76265","ZCTA5 76265","64713","null","13162","null",
"8600000US76266","ZCTA5 76266","76741","null","10117","null",
"8600000US76268","ZCTA5 76268","53438","null","27615","null",
"8600000US76270","ZCTA5 76270","67917","null","32559","null",
"8600000US76271","ZCTA5 76271","85000","null","19555","null",
"8600000US76272","ZCTA5 76272","81112","null","3915","null",
"8600000US76273","ZCTA5 76273","70469","null","10187","null",
"8600000US76301","ZCTA5 76301","28082","null","3232","null",
"8600000US76302","ZCTA5 76302","46442","null","4028","null",
"8600000US76305","ZCTA5 76305","66070","null","1869","null",
"8600000US76306","ZCTA5 76306","40892","null","4222","null",
"8600000US76308","ZCTA5 76308","57223","null","5778","null",
"8600000US76309","ZCTA5 76309","50272","null","4743","null",
"8600000US76310","ZCTA5 76310","69634","null","5903","null",
"8600000US76311","ZCTA5 76311","72931","null","12461","null",
"8600000US76351","ZCTA5 76351","49279","null","14993","null",
"8600000US76354","ZCTA5 76354","51574","null","4893","null",
"8600000US76357","ZCTA5 76357","55357","null","12731","null",
"8600000US76360","ZCTA5 76360","40536","null","9310","null",
"8600000US76363","ZCTA5 76363","62813","null","35942","null",
"8600000US76364","ZCTA5 76364","60250","null","24805","null",
"8600000US76365","ZCTA5 76365","51451","null","7493","null",
"8600000US76366","ZCTA5 76366","47574","null","13473","null",
"8600000US76367","ZCTA5 76367","57300","null","8089","null",
"8600000US76370","ZCTA5 76370","61667","null","26753","null",
"8600000US76371","ZCTA5 76371","58229","null","13560","null",
"8600000US76372","ZCTA5 76372","55481","null","12280","null",
"8600000US76373","ZCTA5 76373","54583","null","27301","null",
"8600000US76374","ZCTA5 76374","39890","null","8856","null",
"8600000US76377","ZCTA5 76377","36250","null","15000","null",
"8600000US76379","ZCTA5 76379","79375","null","15268","null",
"8600000US76380","ZCTA5 76380","41186","null","6665","null",
"8600000US76384","ZCTA5 76384","44719","null","3917","null",
"8600000US76388","ZCTA5 76388","40938","null","15126","null",
"8600000US76389","ZCTA5 76389","90208","null","20830","null",
"8600000US76401","ZCTA5 76401","52961","null","3908","null",
"8600000US76402","ZCTA5 76402","-","-","**","**",
"8600000US76424","ZCTA5 76424","45258","null","4641","null",
"8600000US76426","ZCTA5 76426","61233","null","8384","null",
"8600000US76427","ZCTA5 76427","55313","null","11940","null",
"8600000US76429","ZCTA5 76429","43948","null","608","null",
"8600000US76430","ZCTA5 76430","47436","null","6423","null",
"8600000US76431","ZCTA5 76431","60449","null","9815","null",
"8600000US76432","ZCTA5 76432","49625","null","14430","null",
"8600000US76433","ZCTA5 76433","75804","null","20441","null",
"8600000US76435","ZCTA5 76435","39500","null","15616","null",
"8600000US76436","ZCTA5 76436","91806","null","26135","null",
"8600000US76437","ZCTA5 76437","58578","null","13233","null",
"8600000US76442","ZCTA5 76442","57384","null","3729","null",
"8600000US76443","ZCTA5 76443","37552","null","8629","null",
"8600000US76444","ZCTA5 76444","47679","null","10085","null",
"8600000US76445","ZCTA5 76445","30625","null","28238","null",
"8600000US76446","ZCTA5 76446","54260","null","9835","null",
"8600000US76448","ZCTA5 76448","42680","null","11655","null",
"8600000US76449","ZCTA5 76449","58548","null","10822","null",
"8600000US76450","ZCTA5 76450","58427","null","10580","null",
"8600000US76452","ZCTA5 76452","-","-","**","**",
"8600000US76453","ZCTA5 76453","70179","null","12731","null",
"8600000US76454","ZCTA5 76454","32031","null","17354","null",
"8600000US76455","ZCTA5 76455","55000","null","14105","null",
"8600000US76457","ZCTA5 76457","39984","null","6646","null",
"8600000US76458","ZCTA5 76458","50444","null","16593","null",
"8600000US76459","ZCTA5 76459","71250","null","32845","null",
"8600000US76460","ZCTA5 76460","75324","null","35098","null",
"8600000US76462","ZCTA5 76462","84470","null","11415","null",
"8600000US76463","ZCTA5 76463","39375","null","12945","null",
"8600000US76464","ZCTA5 76464","41310","null","28818","null",
"8600000US76466","ZCTA5 76466","-","-","**","**",
"8600000US76469","ZCTA5 76469","-","-","**","**",
"8600000US76470","ZCTA5 76470","32298","null","8422","null",
"8600000US76471","ZCTA5 76471","35500","null","8878","null",
"8600000US76472","ZCTA5 76472","72979","null","25617","null",
"8600000US76474","ZCTA5 76474","-","-","**","**",
"8600000US76475","ZCTA5 76475","40579","null","4077","null",
"8600000US76476","ZCTA5 76476","72103","null","13410","null",
"8600000US76481","ZCTA5 76481","27212","null","22686","null",
"8600000US76483","ZCTA5 76483","38313","null","7886","null",
"8600000US76484","ZCTA5 76484","66979","null","27449","null",
"8600000US76486","ZCTA5 76486","41806","null","24736","null",
"8600000US76487","ZCTA5 76487","83274","null","41580","null",
"8600000US76490","ZCTA5 76490","30521","null","28581","null",
"8600000US76491","ZCTA5 76491","-","-","**","**",
"8600000US76501","ZCTA5 76501","45846","null","5011","null",
"8600000US76502","ZCTA5 76502","70762","null","5271","null",
"8600000US76504","ZCTA5 76504","42911","null","4404","null",
"8600000US76508","ZCTA5 76508","-","-","**","**",
"8600000US76511","ZCTA5 76511","42385","null","4893","null",
"8600000US76513","ZCTA5 76513","68099","null","7302","null",
"8600000US76518","ZCTA5 76518","49211","null","7129","null",
"8600000US76519","ZCTA5 76519","-","-","**","**",
"8600000US76520","ZCTA5 76520","47991","null","4631","null",
"8600000US76522","ZCTA5 76522","56002","null","3183","null",
"8600000US76523","ZCTA5 76523","-","-","**","**",
"8600000US76524","ZCTA5 76524","67788","null","25486","null",
"8600000US76525","ZCTA5 76525","56914","null","6898","null",
"8600000US76527","ZCTA5 76527","65750","null","16246","null",
"8600000US76528","ZCTA5 76528","54052","null","5464","null",
"8600000US76530","ZCTA5 76530","57344","null","8005","null",
"8600000US76531","ZCTA5 76531","49550","null","11216","null",
"8600000US76534","ZCTA5 76534","63145","null","15410","null",
"8600000US76537","ZCTA5 76537","79625","null","14846","null",
"8600000US76538","ZCTA5 76538","70313","null","32976","null",
"8600000US76539","ZCTA5 76539","71738","null","8825","null",
"8600000US76541","ZCTA5 76541","31515","null","1757","null",
"8600000US76542","ZCTA5 76542","62083","null","3013","null",
"8600000US76543","ZCTA5 76543","44131","null","3481","null",
"8600000US76544","ZCTA5 76544","44321","null","3826","null",
"8600000US76548","ZCTA5 76548","72513","null","8030","null",
"8600000US76549","ZCTA5 76549","54193","null","3963","null",
"8600000US76550","ZCTA5 76550","58185","null","10073","null",
"8600000US76554","ZCTA5 76554","57301","null","6362","null",
"8600000US76556","ZCTA5 76556","60342","null","9276","null",
"8600000US76557","ZCTA5 76557","70260","null","10528","null",
"8600000US76559","ZCTA5 76559","58125","null","22877","null",
"8600000US76561","ZCTA5 76561","61250","null","12807","null",
"8600000US76565","ZCTA5 76565","65592","null","38836","null",
"8600000US76566","ZCTA5 76566","106042","null","47264","null",
"8600000US76567","ZCTA5 76567","42353","null","10126","null",
"8600000US76569","ZCTA5 76569","61300","null","17725","null",
